timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
3795.410,31.141,35740004,23614,3134,63867,1486748,982
3795.510,31.241,35864152,23696,3170,64089,1483720,980
3795.610,31.341,35989814,23779,3231,64329,1486748,982
3795.710,31.441,36115476,23862,3355,64600,1486748,982
3795.810,31.541,36239624,23944,3443,64852,1485234,981
3795.911,31.641,36366800,24028,3643,65167,1497346,989
3796.011,31.741,36490948,24110,3786,65448,1492804,986
3796.111,31.842,36615096,24192,3996,65765,1497346,989
3796.211,31.942,36743786,24277,4226,66106,,
3796.311,32.042,36864906,24357,4253,66313,1482206,979
3796.411,32.142,36989054,24439,4430,66621,1503402,993
3796.511,32.242,37117744,24524,4518,66903,,
3796.612,32.342,37241892,24606,4587,67138,1479178,977
3796.712,32.442,37375124,24694,4633,67392,1510972,998
3796.812,32.543,37494730,24773,4681,67605,1482206,979
3796.912,32.643,37617364,24854,4804,67880,,
3797.012,32.743,37741512,24936,4996,68181,1510972,998
3797.112,32.843,37867174,25019,5094,68439,1507944,996
3797.212,32.943,37992836,25102,5361,68782,1503402,993
3797.312,33.043,38116984,25184,5517,69071,1509458,997
3797.413,33.143,38242646,25267,5764,69407,1514042,1001
3797.513,33.243,38368308,25350,6055,69763,1507986,997
3797.613,33.344,38493970,25433,6124,70004,1500416,992
3797.713,33.444,38616604,25514,6309,70311,1506472,996
3797.813,33.544,38742266,25597,6441,70605,1503444,994
3797.913,33.644,38867928,25680,6502,70844,1504958,995
3798.013,33.744,38993590,25763,6576,71091,1512528,1000
3798.113,33.844,39117738,25845,6658,71336,1506472,996
3798.214,33.944,39243400,25928,6819,71624,1504958,995
3798.314,34.044,39370576,26012,7048,71954,1511014,999
3798.414,34.145,39494724,26094,7189,72225,1497388,990
3798.514,34.245,39617358,26175,7523,72601,1495916,990
3798.614,34.345,39744576,26260,7711,72915,1514042,1001
3798.714,34.445,39868724,26342,8045,73284,1501930,993
3798.814,34.545,39994386,26425,8396,73671,1511014,999
3798.914,34.645,40118534,26507,8489,73924,1506472,996
3799.015,34.745,40245710,26591,8670,74206,1514042,1001
3799.115,34.845,40369858,26673,8888,74482,1514042,1001
3799.215,34.946,40495520,26756,8978,74706,1506472,996
3799.315,35.046,40619668,26838,9084,74936,1507986,997
3799.415,35.146,40746844,26922,9197,75169,1498902,991
3799.515,35.246,40870992,27004,9404,75432,1498902,991
3799.615,35.346,40993626,27085,9690,75721,1500416,992
3799.715,35.446,41120844,27170,9835,75973,,
3799.816,35.546,41244992,27252,10287,76318,1507944,996
3799.916,35.646,41370654,27335,10529,76604,1514000,1000
3800.016,35.747,41499344,27420,10924,76937,1510972,998
3800.116,35.847,41623492,27502,11325,77268,,
3800.216,35.947,41749154,27585,11468,77516,1504916,994
3800.316,36.047,41871788,27666,11738,77821,1509458,997
3800.416,36.147,41997450,27749,11944,78086,1507944,996
3800.517,36.247,42121598,27831,12075,78322,1504916,994
3800.617,36.347,42248774,27915,12208,78564,1506430,995
3800.717,36.448,42371408,27996,12370,78807,1497346,989
3800.817,36.548,42497070,28079,12625,79089,1497346,989
3800.917,36.648,42622732,28162,12982,79406,1498860,990
3801.017,36.748,42748394,28245,13159,79658,1485234,981
3801.117,36.848,42872542,28327,13636,80020,,
3801.217,36.948,42998204,28410,13683,80211,1408020,930
3801.318,37.048,43122352,28492,13683,80375,1283872,848
3801.418,37.148,43248014,28575,13683,80542,1159724,766
3801.518,37.249,43373676,28658,13683,80727,1062828,702
3801.618,37.349,43497824,28740,13683,80901,953820,630
3801.718,37.449,43623486,28823,13683,81068,829672,548
3801.818,37.549,43749148,28906,13683,81234,704010,465
3801.918,37.649,43874810,28989,13683,81400,578348,382
3802.018,37.749,44000472,29072,13683,81566,452686,299
3802.119,37.849,44123106,29153,13683,81729,331566,219
3802.219,37.949,44248768,29236,13683,81896,207418,137
3802.319,38.050,44372916,29318,13683,82060,83270,55
3802.419,38.150,44457700,29374,13683,82169,48448,32
3802.519,38.250,44533400,29424,13683,82268,95382,63
3802.619,38.350,44634838,29491,13683,82421,72672,48
3802.719,38.450,44758986,29573,13683,82628,74186,49
3802.819,38.550,44886162,29657,13683,82841,75700,50
3802.920,38.650,45010310,29739,13683,83048,80242,53
3803.020,38.750,45134458,29821,13683,83255,80242,53
3803.120,38.851,45261634,29905,13683,83468,83270,55
3803.220,38.951,45385782,29987,13683,83675,83270,55
3803.320,39.051,45509930,30069,13683,83883,86298,57
3803.420,39.151,45635592,30152,13683,84092,87812,58
3803.520,39.251,45762768,30236,13683,84476,1140042,753
3803.620,39.351,45888430,30319,14185,84858,,
3803.721,39.451,46012578,30401,14927,85193,,
3803.821,39.551,46138240,30484,15666,85490,1514000,1000
3803.921,39.652,46263902,30567,16421,85762,,
