timestamp,elapsed_s,sent_bytes,sent_pkts,dropped,overlimits,backlog_bytes,backlog_pkts
53536.240,36.750,42760264,28248,27,71861,113550,75
53536.340,36.850,42884412,28330,27,72068,116578,77
53536.440,36.950,43010074,28413,27,72277,119606,79
53536.540,37.050,43135736,28496,27,72486,121120,80
53536.640,37.150,43259884,28578,27,72694,124148,82
53536.740,37.251,43385546,28661,27,72903,125662,83
53536.840,37.351,43509694,28743,27,73110,127176,84
53536.941,37.451,43636870,28827,27,73322,127176,84
53537.041,37.551,43762532,28910,27,73532,130204,86
53537.141,37.651,43886680,28992,27,73739,131718,87
53537.241,37.751,44012342,29075,27,73948,133232,88
53537.341,37.851,44136490,29157,27,74155,136260,90
53537.441,37.951,44262152,29240,27,74363,134746,89
53537.541,38.052,44386300,29322,27,74570,139288,92
53537.641,38.152,44511962,29405,27,74778,137774,91
53537.742,38.252,44637624,29488,28,74987,136260,90
53537.842,38.352,44761772,29570,29,75194,136260,90
53537.942,38.452,44887434,29653,29,75415,112036,74
53538.042,38.552,45013096,29736,29,75642,78728,52
53538.142,38.652,45137244,29818,29,75876,77214,51
53538.242,38.753,45262906,29901,29,76086,81756,54
53538.342,38.853,45388568,29984,29,76295,83270,55
53538.443,38.953,45514230,30067,29,76505,86298,57
53538.543,39.053,45638378,30149,29,76713,89326,59
53538.643,39.153,45764040,30232,29,76922,90840,60
53538.743,39.253,45888188,30314,29,77129,90840,60
53538.843,39.353,46013850,30397,29,77339,92354,61
53538.943,39.453,46139512,30480,29,77550,96896,64
53539.043,39.554,46263660,30562,29,77756,96896,64
53539.143,39.654,46389322,30645,29,77965,96896,64
53539.244,39.754,46513470,30727,29,78174,98452,66
53539.344,39.854,46640688,30812,29,78387,99924,66
53539.444,39.954,46764836,30894,29,78594,101438,67
53539.544,40.054,46888984,30976,29,78800,102952,68
53539.644,40.154,47014646,31059,29,79009,104466,69
53539.744,40.255,47140308,31142,29,79218,105980,70
53539.844,40.355,47265970,31225,29,79427,107494,71
53539.945,40.455,47391632,31308,29,79635,107494,71
53540.045,40.555,47515780,31390,29,79842,109008,72
53540.145,40.655,47641442,31473,29,80049,105980,70
53540.245,40.755,47767104,31556,29,80259,107494,71
53540.345,40.855,47891252,31638,29,80466,107494,71
53540.445,40.955,48016914,31721,29,80675,109008,72
53540.545,41.056,48141062,31803,29,80882,110522,73
53540.645,41.156,48266724,31886,29,81091,109008,72
53540.745,41.256,48392386,31969,29,81300,109008,72
53540.846,41.356,48516534,32051,29,81506,107494,71
53540.946,41.456,48642196,32134,29,81715,107494,71
53541.046,41.556,48766344,32216,29,81922,109008,72
